Political parties and party politics	Ils siègent ensuite au Parlement européen en fonction de leur sensibilité politique et non de leur nationalité.
OJ C 227E, 21.9.2006, p.609. ,	JO C 227E du 21.9.2006, p. 609. ,
Motion for a resolution further to oral question to the Commission B5-0277/2003 pursuant to Rule 42 (5) of the Rules of Procedure on transfer of personal data by airlines in the case of transatlantic flights: state of negotiations with the USA	Proposition de résolution en conclusion du débat sur la question orale qui a eu lieu le 23 septembre 2003 ( O-0062/2003 - B5-0277/2003 )
Subject: Date of Europe Days	Objet: Date de la Fête de l'Europe
It aims to give an overview of the strategies that have been implemented and which have resulted in more women being appointed to serve on representative bodies of the social partners.	Il donne un aperçu des stratégies mises en œuvre pour accroître la présence des femmes dans les organes représentatifs des partenaires sociaux.
It is the competent authorities who should be able to check the permanent pharmacovigilance file, and this should be clearly stated.	Il appartient aux autorités compétentes de pouvoir vérifier le dossier permanent de pharmacovigilance, et il convient de le préciser clairement.
Variables AN111321 and AN111322	Variables AN111321 et AN111322
welcoming the talks which have been held in Shepherdstown, USA, between the two parties, with the participation of the US President, Mr Bill Clinton, and the decision to continue them in the next few weeks,	se félicitant des entretiens qui ont eu lieu à Shepherdstown (États-Unis) entre les deux parties, avec la participation du président des États-Unis, M. Bill Clinton, ainsi que de la décision de les poursuivre dans les prochaines semaines,
(10a) In order to promote interoperability, the Agency should help to lay down the definitive version of ERTMS 2.3.0 for a given period, thus enabling railway undertakings which have invested in interoperable rolling stock to secure an adequate return on their investment.	(10 bis) Dans un souci d'interopérabilité, l'Agence devrait œuvrer en faveur de la version définitive de l'ERTMS 2.3.0 pour une durée définie qui permette aux entreprises ferroviaires ayant investi dans du matériel roulant interopérable de bénéficier d'un retour sur ces investissements qui soit suffisant.
1 October 2004	Le 1er octobre 2004
There are also plans to connect the Baltic states to the rest of the EU and renovate the grids in the conurbations in several EU Member States.	En outre, le raccordement des États baltes aux lignes de transport des autres pays européens et la rénovation des réseaux dans les grands centres industriels de plusieurs pays européens sont encore en suspens.
Considers it appropriate that the possible expansion of the regulatory framework must be deferred and that, instead, the implementation of existing EC rules in the Member States must be accelerated; considers that additional regulatory measures such as full ownership unbundling should be considered only if the mechanisms envisaged in the existing legislation relating to the internal market prove ineffective in practice; emphasises the importance of improving the effectiveness of regulation and of ensuring proper, coherent implementation of the provisions relating to the separation of activities laid down in existing directives;	juge approprié que l'extension possible du cadre réglementaire soit reportée et que, à la place, la mise en œuvre des règles communautaires existantes dans les États membres soit accélérée; considère que des mesures réglementaires additionnelles telles que le dégroupage des structures de propriété ne devraient être examinées que si les mécanismes envisagés dans la législation existante relative au marché intérieur se révèlent inefficaces dans la pratique; souligne l'importance d'améliorer l'efficacité de la réglementation et de garantir une mise en œuvre effective et cohérente des dispositions relatives à la séparation des activités prévue dans les directives existantes;
Date of dispatch of the notice by the contracting entities.	Date d'envoi de l'avis par l'entité adjudicatrice.
LEGAL MIGRATION AFTER LISBON:	L'IMMIGRATION LÉGALE APRÈS LISBONNE:
What view does it take of the firm's intention to construct a desalination plant in the closed bay of Aliveri?	Quel est l'avis de la Commission en ce qui concerne le projet d'installation d'une unité de dessalement de l'eau de mer dans le golfe fermé d'Aliveri?
effective rated output (expressed in kW): the maximum calorific output laid down and guaranteed by the manufacturer as being deliverable during continuous operation while complying with the useful efficiency indicated by the manufacturer;	puissance nominale utile (exprimée en kilowatts): la puissance calorifique maximale fixée et garantie par le constructeur comme pouvant être délivrée en marche continue tout en respectant les rendements utiles annoncés par le constructeur;
He closed by saying that it is " our responsibility to not let it happen again ".	ana BOBOSIKOVA (NI, CZ) a estimé qu'" il est de l'intérêt de tous les citoyens de construire un nouveau sarcophage " à Tchernobyl.
Procedure : Own-initiative report	Il frappe une femme sur neuf en Ecosse et cause 30.000 décès au Royaume-Uni chaque année.
The Commission did not come to the conclusion mentioned by the Honourable Member.	La Commission n'a pas conclu dans le sens indiqué par l'Honorable Parlementaire.
The report by Vital MOREIRA (S&D, PT) on financial support for Ukraine moves to the May II session in Strasbourg, to allow an opportunity for a first reading agreement to be reached.	Le rapport Vital Moreira sur l'assistance macro-financière à l'Ukraine est reporté à la session de mai II à Strasbourg, en vue de pouvoir négocier un accord en première lecture.
Parties should be	Les parties
That would lead to an extension of the scope of judicial control.	Cela élargirait le domaine du contrôle juridictionnel.
Muscardini : This is exactly the point raised by the resolution which was broadly approved yesterday.	CM : C'est exactement l'objet de la résolution adoptée hier ( mercredi 25 novembre, ndlr ).
by Jean-Marie Le Pen (NI)	posée par Jean-Marie Le Pen (NI)
Points out that the long-term sustainability of public finances is essential to stability and growth; welcomes the Commission proposals to strengthen the management of the euro zone in the medium and long term, which are designed to prevent any repetition of the current currency crisis, and shares its view that the Stability and Growth Pact requires more effective incentive and penalty mechanisms;	souligne que la viabilité à long terme des finances publiques est indispensable à la stabilité et à la croissance; accueille favorablement les propositions de la Commission qui visent à renforcer la gestion de la zone euro à moyen et à long termes, en vue d'éviter, à l'avenir, toute répétition de l'actuelle crise monétaire, et partage son avis selon lequel le pacte de stabilité et de croissance nécessite des mécanismes d'incitation et de sanction plus efficaces;
The legislative text - first European law of this kind, which still needs to be transposed by Member States -, also includes punishment for the denial or gross trivialisation of genocide, crimes against humanity and war crimes.	Le texte législatif - qui doit encore être transposé par les Etats membres - comprend également des sanctions pour le déni ou la banalisation grossière de génocides, crimes contre l'humanité et crimes de guerre.
A European Central Banker’s decisions must be based on a European perspective and not a national one.	Les décisions d'un banquier central européen doivent s'inscrire dans une perspective européenne et non une perspective nationale.
In the resolution on a new European disability framework Doc.	Le Conseil a adopté en juin 2010 une résolution sur un nouveau cadre européen en matière de handicap Doc.
Security Scanners - Commission Statement followed by debate	Scanners de sûreté - Déclaration de la Commission suivie d'un débat
The Commission thanks the Honourable Member for the interest in the network and information security agenda.	La Commission remercie l'Honorable Parlementaire de l'intérêt qu'il porte au réseau européen et à l'Agence pour la sécurité de l'information.
to acknowledge the work done by the the UN's mediation bodies, such as the Mediation Support Unit (MSU) of the Department of Political Affairs (DPA), and to advocate an increase in their staffing levels; to support the EU's partnership with the MSU and to ensure that the EEAS plays a vital role in this regard,	saluer le travail accompli par les services de médiation des Nations unies, notamment le groupe d'appui à la médiation au sein du département des affaires politiques, et appeler à un renforcement de son personnel; soutenir le partenariat de l'UE avec le groupe d'appui à la médiation et assurer que le SEAE joue un rôle essentiel dans ce domaine,
In 1990, the deposit of sulphur and nitrogen exceeded the critical loads for acidic substances in Europe on more than 55 million hectares of sensitive eco systems.	En 1990, le dépôt de soufre et d'azote dépassait, en Europe, les charges critiques admises pour les substances acides sur une surface de plus de 55 millions d'hectares d'écosystèmes sensibles.
ORAL QUESTION H-0819/07	QUESTION ORALE H-0819/07
Creation of a European market	Création d'un marché européen
Relatives have called on the Bulgarian authorities for help.	Les familles ont demandé l'aide des autorités bulgares.
The EP has called for her immediate release in resolutions it has passed.	« Parce qu'il a défendu la dignité et la démocratie dans son pays, il est le candidat idéal pour le Prix Sakharov », affirment les députés qui l'ont désigné.
Amendment 16 Recital 12 (12)	Amendement 16 Considérant 12 (12)
Calls on the next President of the Commission, even if he is a man, to give one of the Commissioners women's rights and equal opportunities as her or his main task and ensure that this Commissioner receives adequate staff and financial resources to carry out her/his task, preferably in the form of a new women's rights DG;	demande au futur Président de la Commission, même si celui-ci est un homme, d'attribuer à un commissaire la responsabilité des droits de la femme et de l'égalité des chances en tant que mandat principal et de veiller à ce que ce commissaire dispose de suffisamment de personnel et de moyens pour remplir son mandat, de préférence sous la forme d'une nouvelle direction générale des droits de la femme, à créer;
whereas, for the first time since 1988, Buddhist monks have recently participated in demonstrations against the regime, in spite of the night-time curfew which has been imposed in Thanlyin since 19 August 2007,	considérant que pour la première fois depuis 1988, des moines bouddhistes ont récemment participé à des manifestations contre le régime, en dépit du couvre-feu nocturne qui est imposé à Thanlyin depuis le 19 août 2007,
These are the same provisions as those relating to the import summary declaration.	Il s'agit des mêmes dispositions relatives à la déclaration sommaire d'importation.
Referring to the conviction in Vienna for holocaust denial, Mr Sanduka said that "the man in the street in the Arab world thinks the west is using double standards".	Et d'ajouter, faisant allusion à la condamnation prononcée à Vienne pour sanctionner un déni d'holocauste, que " l'homme de la rue, dans le monde arabe, pense que l'Occident a deux poids et deux mesures ".
Those operating principles are necessary to ensure the confidence of patients in cross-border healthcare, which is itself necessary for achieving patient mobility as well as a high level of health protection.	Ces principes constituent un préalable nécessaire pour renforcer la confiance des patients dans les soins de santé transfrontaliers, qui est elle-même nécessaire pour permettre la mobilité des patients et assurer un niveau élevé de protection de la santé.
For the years 2001 to 2006 overall, and for each EU country, what irradiated foods (type, quantity and, if possible, brand names) were listed as items for sale inspected to establish whether they were authorised for irradiation and whether labelling, compulsory by law, was missing?	Parmi les aliments susmentionnés, quels aliments destinés à la vente ont-ils fait l’objet d’un contrôle pour autorisation et pour absence d’étiquetage prévu par la loi?
Information on the closing of the investigation with no further action taken	Lorsqu’il devient nécessaire de prévoir le remplacement d’un membre de la Commission en cours de mandat en application de l'article 246, deuxième alinéa, du traité sur le fonctionnement de l'Union européenne, le Président de la Commission examinera avec soin le résultat de la consultation du Parlement avant de donner son aval à la décision du Conseil.
Furthermore, on-pack labelling shall be complemented, when appropriate, by the use of other channels of communication, such as websites, for the provision of more detailed safety and use information in relation to the substance or preparation.	L'étiquetage est en outre assorti, le cas échéant, du recours à d'autres canaux de communication, tels que les sites internet, qui fournissent des informations plus détaillées concernant la sécurité et l'utilisation de la substance ou de la préparation.
This is in addition to the imitation of European designs.	En outre, on observe des contrefaçons de concepts européens.
We also need to do more "to improve the regulation and supervision of financial institutions", not only to prevent future crises but to bolster consumer and market confidence.	Il est essentiel de stimuler l'économie européenne et sa compétitivité et de faire fonctionner à nouveau les marchés financiers si l'on veut éviter un chômage de masse et créer de nouveaux emplois, souligne le rapport d'Elisa Ferreira (PSE, PT) adopté à une large majorité par 526 voix pour, 105 voix contre et 22 abstentions.
At the University of Athens, where I have been a professor since 1988, I have taught courses on money and banking, economic and monetary policy as well as a course on European economic integration.	À l'université d'Athènes, où je suis professeur depuis 1988, mes cours portaient sur la monnaie et les banques, la politique économique et monétaire ainsi que l'intégration économique européenne.
Accordingly, the linkage between Internet Explorer and Microsoft Windows must be abandoned.	Le couplage entre Internet Explorer et Microsoft Windows doit donc être supprimé.
on the proposal for a Council decision on a Critical Infrastructure Warning Information Network (CIWIN)	sur la proposition de décision du Conseil relative au réseau d'alerte concernant les infrastructures critiques (CIWIN)
E. welcoming the steps recently taken by the ACP countries towards integration on a regional basis; having regard in particular to the importance of the process of African integration which has been launched within the African Union, and whereas in negotiations on Economic Partnership Agreements (EPAs), priority must be given to supporting this type of integration effort,	E. se félicitant des pas franchis récemment par les pays ACP dans le sens de leur intégration régionale; considérant en particulier l'importance du processus d'intégration africaine entrepris au sein de l'Union Africaine et estimant que les négociations en vue des APE doivent donner priorité à l'appui de ces efforts d'intégration,
In more than 20 years no car has ever performed as badly in the tests.	Depuis plus de vingt ans, aucune voiture n'a obtenu d'aussi mauvais résultats à ces tests.
Public-sector enterprises in the EU Member States, irrespective of the level of government which is responsible for them (central or federal government, federal state, region or local authority), tend in general, given the nature of the sectors where they usually operate or their character as being of general economic and social interest, to play a strategic role.	Les entreprises dans lesquelles l'État détient une participation, dans les différents États membres de l'Union et quel que soit le niveau organique de tutelle: état central, état fédéral, état, région ou collectivité autonome, revêtent en général, de par les caractéristiques des secteurs où elles opèrent normalement ou leur caractère d'intérêt économique et social général, une importance stratégique.
Welcomes proposals for improving visa security, improving cooperation on the issuing of visas and creating a database on visas;	se félicite des propositions visant à améliorer la sécurité des visas, à renforcer la coopération en ce qui concerne la délivrance des visas et à créer une base de données relative aux visas;
on the proposal for a Council and Commission decision on the conclusion of the Protocol to the Partnership and Cooperation Agreement between the European Communities and their Member States, of the one part, and Georgia, of the other part, to take account of the accession of the Republic of Bulgaria and Romania to the European Union	sur la proposition de décision du Conseil et de la Commission concernant la conclusion du protocole à l'accord de partenariat et de coopération entre la Communauté européenne et ses États membres, d'une part, et la Géorgie, d'autre part, pour tenir compte de l'adhésion de la République de Bulgarie et de la Roumanie à l'Union européenne
Subject: Overcoming the economic crisis	Objet: Solutions pour surmonter la crise économique
Klapisch "film makers have fled to the US"	Cédric Klapisch : "Je m'engage pour les jeunes cinéastes!"
20081117IPR42239 Webpage of the Joint Parliamentary Meeting on energy and sustainable development	20081117IPR42239 Site internet de la Rencontre parlementaire "énergie et développement durable"
- having regard to the Council draft (15102/2/2003) Not yet published in OJ. ,	- vu le projet du Conseil (15102/2/2003) Non encore publié au JO. ,
In order to take account of economic and social developments, the Commission may adopt by means of delegated acts in accordance with Article 9 and subject to the conditions of Articles 10 and 11, modifications to the Annexes of this Regulation.	Afin de tenir compte de l ' évolution de la situation économique et sociale, la Commission peut adopter, par voie d ' actes délégués conformément à l'article 9 et dans le respect des conditions fixées aux articles 10 et 11, des modifications aux annexes du présent règlement .
Subject: Alarming situation in Somalia	Objet: Situation alarmante en Somalie
WRITTEN QUESTION E-2214/05	QUESTION ÉCRITE E-2214/05
The revenues should be specifically earmarked and especially include the road transport sector.	Les recettes doivent être affectées de façon précise et porter particulièrement sur le secteur du transport routier.
a) on the basis of a list drawn up by the Commission after a call for candidates and a transparent selection procedure, applicants shall be asked before an appointment is made to address the Council and the competent committee of the European Parliament and to reply to questions;	a) sur la base d'une liste établie par la Commission suite à un appel à candidatures et à une procédure de sélection transparente, les candidats sont appelés, avant toute nomination, à prendre la parole devant le Conseil et la commission compétente du Parlement européen et à répondre à des questions;
The Commission shall lay down in conjunction with the non-member country the detailed rules for hosting and operating the reference station housing PRS equipment.	La Commission fixe avec cet État tiers les modalités d'hébergement et de fonctionnement de la station de référence contenant des équipements PRS.
(b) political and commercial support and development aid to moderate Islamic countries , relating both to the fight against terrorism and to the social, political and economic reforms implemented in those countries;	b) le soutien politique, commercial et au développement des pays islamiques modérés tant en matière de lutte contre le terrorisme qu'en ce qui concerne les réformes politiques, économiques et sociales menées dans ces pays,
Low protection - factor 6 and 10	« Protection moyenne » : facteurs 6 et 10
This distinction, I have been told, would make it much easier for those with allergies to detect whether or not a product may contain coconut oil, and thus be avoided.	Cette distinction, m'a-t-on dit, faciliterait beaucoup les choses pour ceux souffrant d'allergies pour détecter si un produit contient ou non de l'huile de noix de coco, et dès lors l'éviter.
As for initiatives to be taken to enhance economic policy coordination in the euro area and the EU as a whole, in its conclusions of 18 May 2010 the Council took note of the presentation on 12 May of a communication from the Commission.	Quant aux initiatives à prendre pour renforcer la coordination des politiques économiques dans la zone euro et dans l'UE dans son ensemble, dans ses conclusions du 18 mai 2010, le Conseil a pris note de la présentation le 12 mai d'une communication de la Commission.
However, the Commission submitted in 1999 a proposal for a recommendation to the Council's approval Council Recommendation 1999/519/EC of 12 July 1999 on the limitation of exposure of the general public to electromagnetic fields (0 Hz to 300 GHz), OJ L 199, 30.7.1999 . to provide guidance on exposure limit values to the Member States.	La Commission a néanmoins soumis en 1999 à l'approbation du Conseil une proposition de recommandation Recommandation 1999/519/CE du Conseil du 12 juillet 1999, relative à la limitation de l'exposition du public aux champs électromagnétiques (de 0 Hz à 300 GHz) (JO L 199 du 30.7.1999). destinée à leur donner des indications en matière de valeurs limites d'exposition.
You can follow all the Plenary debates here online using the "EP Live" part of the site.	Jeudi : quelle stratégie pour les populations Roms ?
The EU should welcome the Russian objective of an eased visa-regime with the Schengen area, with visa free travel as a long-term goal.	L'UE devrait se féliciter de l'objectif de la Russie qui consiste à obtenir un régime simplifié des visas dans l'espace Schengen, dans la perspective de parvenir à long terme à un régime sans visa pour les déplacements.
The railway undertaking or point of sale receiving a complaint submitted under paragraph 2 shall respond to the complainant in the same language as the complaint, on behalf of all parties involved in the provision of the international service.	L'entreprise ferroviaire ou le point de vente qui reçoit une plainte déposée au titre du paragraphe 2 répond à l’auteur de la plainte dans la langue qu’il a utilisée, au nom de toutes les parties qui sont intervenues dans la prestation du service international.
Can the Commission therefore:	La Commission pourrait-elle dès lors:
Article 9, paragraph 2, point 2 of Law 3676/2008 (Greek Government Gazette 139A, 11 July 2008) states that the right of veto in regard to the matters covered by paragraph 9.2.1 shall apply (i) for the entire period during which the Greek Government retains 5 % of the voting rights in OTE (Hellenic Telecommunications Organisation), and (ii) irrespective of whether paragraph 3 of Law 3631/2008 continues to apply as at present.	L'article 9, paragraphe 2, point 2, de la loi 3676/2008 (Journal officiel de la République hellénique 139 A, du 11.7.2008) stipule que le droit de veto en ce qui concerne les sujets figurant à l'article 9, paragraphe 2, point 1, est en vigueur: i) pour toute la période au cours de laquelle l'État grec conservera 5 % des voix au sein de l'OTE (Organisme des télécommunications de Grèce) et ii) indépendamment du fait que le paragraphe 3 de la loi 3631/2008 restera en vigueur, comme il l'est actuellement, ou non.
Recalls that the Commission was required to evaluate the progress of the IMO on emissions from shipping by 31 December 2011, pursuant to Directive 2009/29/EC; calls on the Commission to include maritime transport in its roadmap and, in the absence of an international agreement to reduce emissions from shipping, to propose legislation so that these emissions are included in the Community reduction commitment with the aim of the proposed act entering into force by 2013;	rappelle que la Commission doit évaluer les progrès réalisés au 31 décembre 2011 dans le cadre de l'Organisation maritime internationale (OMI) en ce qui concerne les émissions dues au transport maritime, conformément à la directive 2009/29/CE; demande à la Commission d'inclure les émissions du transport maritime dans sa feuille de route, et, en l'absence d'un accord international visant à réduire les émissions dues au transport maritime, de proposer une législation afin que ces émissions soit comprises dans l'objectif de réduction fixé par l'Union, l'objectif étant que l'acte proposé entre en vigueur d'ici à 2013;
Member of the Scientific Council of the Greek Center of European Studies (1988-1989)	Membre du Conseil scientifique du Centre d'études européennes de Grèce (1988–1989)
The predominant type of maladministration alleged was lack of transparency, including refusal of information ( 25% ) followed by unfairness or abuse of power ( 19% ) and a variety of other types of maladministration, culminating in the least-frequently alleged categories of legal error ( 5% ) and failure to ensure fulfilment of Treaty obligations by the Commission ( 4% ).	De bas en haut de la pyramide des cas de mauvaise administration, on trouve le manque de transparence, en ce compris le refus d'information ( 25 % ), l'injustice et l'abus de pouvoir ( 19 % ) et les cas d'erreur judiciaire ( 5 % ) et de non-exécution de son rôle de "gardienne du traité" par la Commission ( 4 % ).
whereas in 2005 the Security and Development Policy Group's 'Senlis Council' finalised a feasibility study on the licensing of opium production in Afghanistan, which was presented in Kabul in September of that year,	considérant qu’en 2005, le Conseil de Senlis du groupe de politique de développement et de sécurité a finalisé une étude de faisabilité sur un système de licence de la production d’opium en Afghanistan, qui a été présentée à Kaboul en septembre de la même année,
- vehicle with complete and incomplete variants (	- véhicule avec variantes complètes et incomplètes (
Insists that an EU-Mercosur FTA is vital for the reinforcement of the EU's leading role as Mercosur's biggest trade and investment partner, and for strengthening intercontinental integration, and so insists that it must be completed in the face of the option of continental integration proposed in the FTAA; points out that the FTAA initiative for trade liberalisation in the Americas and Mercosur's own expansion and opening-up to the Asian, South African or Gulf Cooperation Council markets is a common geopolitical interest shared by both continents;	insiste sur le fait que le renforcement de la position de leader de l'UE comme principal co-investisseur et partenaire commercial du Mercosur ainsi que le renforcement de l'intégration intercontinentale passent par la création d'une ZLE UE-Mercosur et recommande donc vivement de la mener à terme vu la proposition d'intégration continentale que constitue la ZLEA; rappelle que l'initiative ZLEA de libéralisation commerciale sur le continent américain et l'expansion et l'ouverture du Mercosur vers les marchés asiatiques, sud-africain ou du Conseil de coopération du Golfe revêtent un intérêt géopolitique pour les deux continents;
Intergovernmental Conference	Enfin, l’aéroport de Malpensa à Milan est aussi inclus dans cette liste.
(e) the European Supervisory Authority (Joint Committee) established by Article 40;	(e) d e l'Autorité européenne de surveillance (comité mixte) prévue à l'article 40 ;
concentration in the exhaust shall be calculated:	dans l'échappement:
The social economy helps to fulfil the four main aims of EU employment policy: improving the ‘employability’ of the active population; promoting the entrepreneurial spirit, particularly by creating jobs at the local level; improving the ability of enterprises and their workers to adapt, notably by modernising the organisation of work; strengthening equal opportunities policy, particularly by developing public policies that enable conciliation between family life and work.	L'économie sociale contribue à la réalisation des quatre principaux objectifs de la politique de l'emploi de l'UE: améliorer l'"employabilité" de la population active, promouvoir l'esprit d'entreprise, notamment par la création d'emplois à l'échelon local, améliorer la capacité d'adaptation des entreprises et de leurs travailleurs, notamment par une modernisation de l'organisation du travail, et renforcer la politique d'égalité des chances, notamment en développant des politiques publiques qui permettent de concilier vie familiale et vie professionnelle.
the NRSC (Non-Road Steady Cycle) which shall be used for stages I, II and IIIA and for constant speed engines as well as for stages IIIB and IV in the case of gaseous pollutants,	l'essai NRSC (Non-Road Steady Cycle, cycle en régimes stabilisés pour engins mobiles non routiers), utilisé pour les phases I, II et III A et pour les moteurs à vitesse constante ainsi que pour les phases III B et IV dans le cas des polluants gazeux,
The replies confirmed that our trade defence system is both, necessary and, for the most part sound, durable and effective.	Les réponses ont confirmé que notre système de défense commerciale est à la fois nécessaire et, en grande partie, sain, durable et efficace.
-//EP//TEXT IM-PRESS 20060922IPR10878 0 NOT XML V0//EN	-//EP//TEXT IM-PRESS 20060922IPR10878 0 NOT XML V0//FR
A charge levied on each airline using an airport, proportionate to the number of passengers it carries to or from the airport appears to be the most effective way of funding.	Une redevance perçue sur chaque transporteur aérien qui utilise un aéroport, en proportion du nombre de passagers qu'il achemine au départ ou à destination de celui-ci, semble être le mode de financement le plus efficace.
Does the Commission have any information regarding the distribution of Community funds in Galicia?	La Commission possède-t-elle des informations quant à la répartition des fonds communautaires en Galice?
What evidence does the Commission have that this information is encouraging a shift towards the purchase of more electrically-efficient goods?	Qu'est-ce qui prouve à la Commission que cette information encouragera une évolution favorable à l'achat d'appareils à plus forte efficacité énergétique?
the Committee of the Regions,	du Comité des régions
[Amendment 16]	2008 dans la sous-région géographique
is not obliged to pay for facilities or services which are not necessary or not required for the service requested.	ne soit pas tenu de payer pour des compléments de services ou des services qui ne sont pas nécessaires ou requis pour le service demandé.
Welcomes the fact that industry is responsible for data collection, risk assessment and risk management, subject to evaluation by the authorities, and registration as a condition for importing and placing on the market;	se félicite de ce que l'industrie soit responsable de la collecte des données, de l'évaluation et de la gestion des risques en laissant les autorités procéder à l'évaluation; se félicite également de l'enregistrement comme condition préalable à l'importation et à la commercialisation;
A. whereas a comprehensive and integrated solution to the euro area debt crisis is needed since a piecemeal approach has not worked so far,	A. considérant qu'une solution globale et intégrée pour la crise de l'endettement dans la zone euro s'impose étant donné qu'une approche au cas par cas s'est avérée inefficace jusqu'à présent,
Believes that the integration of third-country nationals first requires the establishment of EU citizenship for all residents under which, in line with the call made by the Economic and Social Committee, third-country nationals residing legally in the EU would be afforded economic, social and political rights and obligations, including the right to vote in municipal and European elections;	estime que l'intégration des ressortissants des pays tiers passe par l'instauration d'une "citoyenneté européenne de résidence" permettant, comme le demande le Comité économique et social européen, aux ressortissants des pays tiers résidant légalement dans l'UE de bénéficier d'un statut qui prévoie des droits et des devoirs économiques, sociaux et politiques, y compris le droit de vote aux élections municipales et européennes;
Moreover, Milan and Lombardy has a varied and extensive film industry which is the second-most important in Italy, while the regional capital itself is an internationally-recognised centre of artistic excellence.	Forte d'une industrie cinématographique diversifiée et complète, Milan, et la Lombardie en général, représente par ailleurs le second pôle audiovisuel du pays, et l'importance artistique de la ville dans sa globalité est reconnue au niveau international.
Joint debate - European Globalisation Fund	Discussion commune -Fonds européen d’ajustement à la mondialisation
Stresses that the key elements of the revision of Council Directive 2004/67/EC should contain mandatory and effective national and EU emergency action plans, which among other things define a common declaration of an emergency situation, allocation of available supplies and infrastructure capacity among the affected States, coordinated dispatching, activation of emergency measures in unaffected or less affected States in order to increase the amount of gas available to the affected markets using all means possible, including, among others, interruptible contracts, fuel switching, storage withdrawal and supply flexibilities for example; considers that it is essential to improve the functioning of the market through transparency and increase the availability of gas in the market; calls on the European Union and its Member States to develop gas storage with fast-release capacity;	souligne que les éléments clés de la révision de la directive 2004/67/CE du Conseil devraient inclure des plans d'action d'urgence obligatoires et efficaces au niveau national et de l'Union, comportant notamment une déclaration commune de situation d'urgence, l'affectation des ressources et des infrastructures disponibles entre les États touchés, la coordination de la répartition, le déclenchement des mesures d'urgence dans les pays non touchés ou moins touchés afin d'augmenter les volumes de gaz disponibles sur les marchés affectés, en utilisant tous les moyens possibles, entre autres, par exemple, les contrats interruptibles, le changement de combustible, le soutirage de gaz stocké et la flexibilité d'approvisionnement; estime qu'il est essentiel d'améliorer le fonctionnement du marché par la transparence et d'augmenter les volumes de gaz disponibles sur le marché; appelle l'Union et ses États membres à développer le stockage du gaz et des mécanismes de libération rapide;
We cannot stand idly by and watch this phenomenon continue, since it deprives the European Parliament of its legitimacy.	Il est impensable de laisser se poursuivre ce phénomène qui délégitimise le PE.
The rapporteur considers that the nominee's record demonstrates that Mr Papademos is an excellent candidate in terms of the main requirements laid down in the Treaty, namely personal integrity and recognized standing and professional experience in monetary and banking matters.	Le rapporteur considère que le dossier de M. Papademos démontre que ce dernier est un candidat excellent au regard des principales exigences énoncées dans le traité: intégrité personnelle ainsi qu'autorité et expérience professionnelle dans le domaine monétaire et bancaire.
Does it not think that the position of the European delegation involved in this matter needs to be clarified?	N'estime-t-elle pas qu'il soit nécessaire de clarifier la position de la délégation européenne impliquée dans cet épisode?
In its Resolution Parliament called for the allocation of funds to help the victims.	Le Parlement européen a demandé d’allouer des fonds d’aide aux victimes.
Herbert Bösch, Chairman of the European Parliament’s Committee on Budgetary Control, makes a direct link between the location assigned to an EU agency and the Member State which is the beneficiary giving its consent over sensitive issues.	Herbert Bösch, président de la commission du contrôle budgétaire du Parlement européen, voit un lien direct entre l'octroi du siège d'une agence de l'Union européenne et le ralliement d'un État membre, bénéficiaire de cette décision, sur des questions «sensibles».
It has two decisive advantages.	Elles disposent de deux grands atouts.
What progress has been made on PP16 and what are the next significant steps?	Quelles sont les avancées et les prochaines étapes importantes du PP16?
DRAFT EUROPEAN PARLIAMENT LEGISLATIVE RESOLUTION on the proposal for a Council directive on implementing the principle of equal treatment between women and men in the access to and supply of goods and services ( COM(2003) 657 – C5‑0654/2003 – 2003/0265(CNS))	PROJET DE RÉSOLUTION LÉGISLATIVE DU PARLEMENT EUROPÉEN sur la proposition de directive du Conseil mettant en œuvre le principe de l'égalité de traitement entre les femmes et les hommes dans l'accès aux biens et services et la fourniture de biens et services (COM(2003) 657 – C5‑0654/2003 – 2003/0265(CNS))
If these countries wished to join the free-trade agreement with the EU, the Council would have to revise the mandate it has given the Commission.	Dans le cas où le Cambodge et le Laos indiqueraient qu'ils souhaitent être inclus dans l'accord, le Conseil devrait réviser le mandat de négociation.
-//EP//TEXT IM-PRESS 20080613BRI31573 ITEM-002-EN DOC XML V0//EN	-//EP//TEXT IM-PRESS 20080613BRI31573 ITEM-008-FR DOC XML V0//FR
This is not the first time the weekly in question has shown its xenophobia in respect of Italy.	Cet hebdomadaire n'est pas novice dans les manifestations de xénophobie à l'encontre de l'Italie.
that the spouse of a resident student or retired person or, if the law of the Member State concerned treats the situation of unmarried couples as married couples, the unmarried partner with whom the person reuniting the family has a lasting relationship should have a genuine autonomous right of residence conferred upon them on the same terms, as regards resources, as upon the resident student or retired person;	que le conjoint du résident étudiant ou retraité ou, lorsque la législation de l'État membre concerné assimile la situation des couples non mariés à celle des couples mariés, le partenaire avec lequel le résident souhaitant bénéficier du regroupement familial vit en union libre de façon permanente, dispose effectivement du droit de séjour autonome qui leur est reconnu dans les mêmes conditions, en ce qui concerne les ressources, que le résident étudiant ou retraité sans justification de ressources
Indeed, as early as 2008 Estonia was one of the first countries to suffer from the current recession.	L'Estonie figure en effet parmi les premiers pays — c'était déjà le cas en 2008 — qui ont souffert de la récession.
At the beginning of the debate, group leaders will make statements on the financial crisis.	Le programme législatif et de travail pour 2009, adopté par la Commission européenne le 5 novembre dernier fera partie intégrante du débat.
